Product Interest,Ad ID,Info Kit Date,Inquiry Date,Inquiry Week Monday,Leads,Market Channel,Origin
Bowflex Max Trainer,CAM48951 ICAODRFEDL1,,11/11/2016,11/7/2016,1,Online Display,Web
Bowflex Max Trainer,CAM49808 APTNC120HUNNYKST,11/11/2016,11/11/2016,11/7/2016,1,Short Form,Call Center Internal
Bowflex Max Trainer,CAM49814 NGW*C120HUNNYKST,,11/11/2016,11/7/2016,1,Short Form,Call Center Internal
Treadclimber,CAM49814 NGW*C120HUNNYKST,,11/11/2016,11/7/2016,1,Short Form,Call Center Internal
Treadclimber,CAM49977 GAMCC120DANYEKST,11/11/2016,11/11/2016,11/7/2016,1,Short Form,Call Center Internal
Treadclimber,CAM50008 ICAOXFBTSCODEBFCM16,,11/11/2016,11/7/2016,1,Online Social,Web
Bowflex Brand,CAM29862 icawbowflexca,,11/12/2016,11/7/2016,2,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM29862 icawbowflexca,,11/12/2016,11/7/2016,10,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM29862 icawbowflexca,11/12/2016,11/12/2016,11/7/2016,4,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM29862 icawbowflexca,,11/12/2016,11/7/2016,10,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM29862 icawbowflexca,,11/12/2016,11/7/2016,4,Electronic - UnSourced,Web
Treadclimber,CAM29862 icawbowflexca,11/12/2016,11/12/2016,11/7/2016,2,Electronic - UnSourced,Web
Treadclimber,CAM29862 icawbowflexca,,11/12/2016,11/7/2016,2,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM30841 icaosgctsl2,,11/12/2016,11/7/2016,1,Online Search,Web
Treadclimber,CAM30841 icaosgctsl2,11/12/2016,11/12/2016,11/7/2016,1,Online Search,Web
Treadclimber,CAM30841 icaosgctsl2,,11/12/2016,11/7/2016,3,Online Search,Web
Treadclimber,CAM30971 icastsf09buytc,,11/12/2016,11/7/2016,2,Electronic - Short Form,Web
Bowflex Home Gyms,CAM31266 icaosgcgl1,,11/12/2016,11/7/2016,4,Online Search,Web
Bowflex Max Trainer,CAM31266 icaosgcgl1,,11/12/2016,11/7/2016,2,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31266 icaosgcgl1,,11/12/2016,11/7/2016,3,Online Search,Web
Treadclimber,CAM31266 icaosgcgl1,,11/12/2016,11/7/2016,1,Online Search,Web
Treadclimber,CAM35680 INTELEMEDIACA,11/12/2016,11/12/2016,11/7/2016,1,Short Form,Call Center Internal
Treadclimber,CAM38479 SAWDODNETT,,11/12/2016,11/7/2016,1,Online Display,Call Center Internal
Bowflex Max Trainer,CAM39467 icaosbctsl1,,11/12/2016,11/7/2016,1,Online Search,Web
Treadclimber,CAM40825 1800TREADCLIMBER,,11/12/2016,11/7/2016,1,Un-Sourced,Call Center Internal
Treadclimber,CAM40992 icaosbcgl1,,11/12/2016,11/7/2016,1,Online Search,Web
Treadclimber,CAM41072 icaosbctsl10,11/12/2016,11/12/2016,11/7/2016,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM44557 icaosgcdsl8,,11/12/2016,11/7/2016,1,Online Search,Web
Bowflex Max Trainer,CAM45043 SAWDOFG2E,,11/12/2016,11/7/2016,1,Online Shopping,Call Center Internal
Treadclimber,CAM45043 SAWDOFG2E,,11/12/2016,11/7/2016,1,Online Shopping,Call Center Internal
Bowflex Max Trainer,CAM45624 ICAOSGCESL2,11/12/2016,11/12/2016,11/7/2016,2,Online Search,Web
Bowflex Max Trainer,CAM45624 ICAOSGCESL2,,11/12/2016,11/7/2016,5,Online Search,Web
Bowflex Max Trainer,CAM45631 ICAOFG2EFEED1,,11/12/2016,11/7/2016,4,Online Shopping,Web
Bowflex Max Trainer,CAM45692 SAWICAOFG2E,,11/12/2016,11/7/2016,3,Online Search,Call Center Internal
Treadclimber,CAM45692 SAWICAOFG2E,,11/12/2016,11/7/2016,1,Online Search,Call Center Internal
Bowflex Max Trainer,CAM45694 ICASESF14B,11/12/2016,11/12/2016,11/7/2016,24,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45694 ICASESF14B,,11/12/2016,11/7/2016,3,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45839 ICAOSGCESL6,11/12/2016,11/12/2016,11/7/2016,1,Online Search,Web
Bowflex Max Trainer,CAM47271 ICAOSGCESL10,,11/12/2016,11/7/2016,1,Online Search,Web
Bowflex Max Trainer,CAM48760 ODORN120J14FSTIC,,11/12/2016,11/7/2016,1,Short Form,Call Center Internal
Bowflex Max Trainer,CAM48951 ICAODRFEDL1,,11/12/2016,11/7/2016,1,Online Display,Web
Treadclimber,CAM49910 HMM*N120DANYETIC,,11/12/2016,11/7/2016,1,Short Form,Call Center Internal
Treadclimber,CAM49955 APTNC120DANYEKST,11/12/2016,11/12/2016,11/7/2016,1,Short Form,Call Center Internal
Treadclimber,CAM49973 WDIVC120DANCEKST,11/12/2016,11/12/2016,11/7/2016,1,Short Form,Call Center Internal
Treadclimber,CAM49978 KVOSC120DANYEKST,11/12/2016,11/12/2016,11/7/2016,1,Short Form,Call Center Internal
Bowflex Brand,CAM29862 icawbowflexca,,11/13/2016,11/7/2016,3,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM29862 icawbowflexca,11/13/2016,11/13/2016,11/7/2016,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM29862 icawbowflexca,,11/13/2016,11/7/2016,7,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM29862 icawbowflexca,11/13/2016,11/13/2016,11/7/2016,2,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM29862 icawbowflexca,,11/13/2016,11/7/2016,6,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM29862 icawbowflexca,,11/13/2016,11/7/2016,1,Electronic - UnSourced,Web
Treadclimber,CAM29862 icawbowflexca,11/13/2016,11/13/2016,11/7/2016,1,Electronic - UnSourced,Web
Treadclimber,CAM29862 icawbowflexca,,11/13/2016,11/7/2016,7,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM30841 icaosgctsl2,11/13/2016,11/13/2016,11/7/2016,1,Online Search,Web
Treadclimber,CAM30841 icaosgctsl2,11/13/2016,11/13/2016,11/7/2016,2,Online Search,Web
Treadclimber,CAM30841 icaosgctsl2,,11/13/2016,11/7/2016,7,Online Search,Web
Bowflex Max Trainer,CAM30851 icaosgcwsl6,,11/13/2016,11/7/2016,1,Online Search,Web
Treadclimber,CAM30971 icastsf09buytc,11/13/2016,11/13/2016,11/7/2016,4,Electronic - Short Form,Web
Treadclimber,CAM30971 icastsf09buytc,,11/13/2016,11/7/2016,9,Electronic - Short Form,Web
Bowflex Home Gyms,CAM31266 icaosgcgl1,11/13/2016,11/13/2016,11/7/2016,1,Online Search,Web
Bowflex Home Gyms,CAM31266 icaosgcgl1,,11/13/2016,11/7/2016,8,Online Search,Web
Bowflex Max Trainer,CAM31266 icaosgcgl1,,11/13/2016,11/7/2016,3,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31266 icaosgcgl1,,11/13/2016,11/7/2016,1,Online Search,Web
Treadclimber,CAM31266 icaosgcgl1,,11/13/2016,11/7/2016,1,Online Search,Web
Bowflex Max Trainer,CAM37661 icaosgctsl5,,11/13/2016,11/7/2016,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM37662 icaosgcwsl23,,11/13/2016,11/7/2016,1,Online Search,Web
Treadclimber,CAM37864 icaosgctsl6,,11/13/2016,11/7/2016,1,Online Search,Web
Bowflex Max Trainer,CAM39467 icaosbctsl1,,11/13/2016,11/7/2016,1,Online Search,Web
Treadclimber,CAM39467 icaosbctsl1,,11/13/2016,11/7/2016,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM40992 icaosbcgl1,,11/13/2016,11/7/2016,1,Online Search,Web
Treadclimber,CAM45437 ICAOFG2TFEED1,,11/13/2016,11/7/2016,1,Online Shopping,Web
Bowflex Home Gyms,CAM45438 ICAOFG2GFEED1,,11/13/2016,11/7/2016,1,Online Shopping,Web
Bowflex Revolution,CAM45438 ICAOFG2GFEED1,,11/13/2016,11/7/2016,1,Online Shopping,Web
Bowflex Max Trainer,CAM45624 ICAOSGCESL2,,11/13/2016,11/7/2016,6,Online Search,Web
Treadclimber,CAM45624 ICAOSGCESL2,,11/13/2016,11/7/2016,1,Online Search,Web
Bowflex Max Trainer,CAM45631 ICAOFG2EFEED1,,11/13/2016,11/7/2016,3,Online Shopping,Web
Bowflex Max Trainer,CAM45694 ICASESF14B,11/13/2016,11/13/2016,11/7/2016,42,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45694 ICASESF14B,,11/13/2016,11/7/2016,7,Electronic - Short Form,Web
Bowflex Max Trainer,CAM47271 ICAOSGCESL10,,11/13/2016,11/7/2016,1,Online Search,Web
Treadclimber,CAM48221 ICAOXFBTSCODE002,,11/13/2016,11/7/2016,1,Online Social,Web
Bowflex Max Trainer,CAM48226 ICAOXFBESCODE002,,11/13/2016,11/7/2016,1,Online Social,Web
Bowflex Max Trainer,CAM48951 ICAODRFEDL1,11/13/2016,11/13/2016,11/7/2016,1,Online Display,Web
Treadclimber,CAM49309 WDIVC120CAW16KST,11/13/2016,11/13/2016,11/7/2016,1,Short Form,Call Center Internal
Treadclimber,CAM49424 DOSG2T,11/13/2016,11/13/2016,11/7/2016,1,Online Search,Call Center Internal
Bowflex Max Trainer,CAM49809 ATNSC120HUNNYKST,,11/13/2016,11/7/2016,1,Short Form,Call Center Internal
Treadclimber,CAM49959 FGHTC120DANCEKST,11/13/2016,11/13/2016,11/7/2016,1,Short Form,Call Center Internal
Treadclimber,CAM49972 TSN2C120DANCEKST,11/13/2016,11/13/2016,11/7/2016,1,Short Form,Call Center Internal
Treadclimber,CAM49974 WEATC120DANYEKST,11/13/2016,11/13/2016,11/7/2016,1,Short Form,Call Center Internal
Treadclimber,CAM49975 WNCAC120DANYEKST,11/13/2016,11/13/2016,11/7/2016,2,Short Form,Call Center Internal
Treadclimber,CAM49976 DIY*C120DANCEKST,11/13/2016,11/13/2016,11/7/2016,1,Short Form,Call Center Internal
Treadclimber,CAM133 1800BOWFLEX_TRC,11/14/2016,11/14/2016,11/14/2016,1,Electronic - UnSourced,Call Center Internal
Bowflex Home Gyms,CAM28157 SALESFOLLOWUP,,11/14/2016,11/14/2016,2,Un-Sourced,Call Center Internal
Bowflex Brand,CAM29862 icawbowflexca,,11/14/2016,11/14/2016,2,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM29862 icawbowflexca,11/14/2016,11/14/2016,11/14/2016,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM29862 icawbowflexca,,11/14/2016,11/14/2016,12,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM29862 icawbowflexca,11/14/2016,11/14/2016,11/14/2016,3,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM29862 icawbowflexca,,11/14/2016,11/14/2016,8,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM29862 icawbowflexca,11/14/2016,11/14/2016,11/14/2016,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM29862 icawbowflexca,,11/14/2016,11/14/2016,1,Electronic - UnSourced,Web
Treadclimber,CAM29862 icawbowflexca,11/14/2016,11/14/2016,11/14/2016,1,Electronic - UnSourced,Web
Treadclimber,CAM29862 icawbowflexca,,11/14/2016,11/14/2016,2,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM30841 icaosgctsl2,,11/14/2016,11/14/2016,2,Online Search,Web
Treadclimber,CAM30841 icaosgctsl2,11/14/2016,11/14/2016,11/14/2016,2,Online Search,Web
Treadclimber,CAM30841 icaosgctsl2,,11/14/2016,11/14/2016,9,Online Search,Web
Treadclimber,CAM30842 icaosgctsl3,11/14/2016,11/14/2016,11/14/2016,1,Online Search,Web
Bowflex Home Gyms,CAM30851 icaosgcwsl6,11/14/2016,11/14/2016,11/14/2016,1,Online Search,Web
Bowflex Home Gyms,CAM30891 SAWICAOSGCW,11/14/2016,11/14/2016,11/14/2016,1,Online Search,Call Center Internal
Bowflex Selecttech Dumbbells,CAM30891 SAWICAOSGCW,,11/14/2016,11/14/2016,1,Online Search,Call Center Internal
Treadclimber,CAM30971 icastsf09buytc,,11/14/2016,11/14/2016,1,Electronic - Short Form,Web
Bowflex Brand,CAM31266 icaosgcgl1,,11/14/2016,11/14/2016,1,Online Search,Web
Bowflex Home Gyms,CAM31266 icaosgcgl1,11/14/2016,11/14/2016,11/14/2016,1,Online Search,Web
Bowflex Home Gyms,CAM31266 icaosgcgl1,,11/14/2016,11/14/2016,4,Online Search,Web
Bowflex Max Trainer,CAM31266 icaosgcgl1,,11/14/2016,11/14/2016,5,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31266 icaosgcgl1,11/14/2016,11/14/2016,11/14/2016,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31266 icaosgcgl1,,11/14/2016,11/14/2016,1,Online Search,Web
Treadclimber,CAM31266 icaosgcgl1,,11/14/2016,11/14/2016,2,Online Search,Web
Bowflex Max Trainer,CAM35680 INTELEMEDIACA,,11/14/2016,11/14/2016,1,Short Form,Call Center Internal
Treadclimber,CAM35680 INTELEMEDIACA,11/14/2016,11/14/2016,11/14/2016,1,Short Form,Call Center Internal
Bowflex Selecttech Dumbbells,CAM37661 icaosgctsl5,,11/14/2016,11/14/2016,1,Online Search,Web
Treadclimber,CAM37661 icaosgctsl5,11/14/2016,11/14/2016,11/14/2016,1,Online Search,Web
Bowflex Home Gyms,CAM37662 icaosgcwsl23,11/14/2016,11/14/2016,11/14/2016,1,Online Search,Web
Bowflex Home Gyms,CAM37662 icaosgcwsl23,,11/14/2016,11/14/2016,2,Online Search,Web
Bowflex Home Gyms,CAM40821 1800BOWFLEX,,11/14/2016,11/14/2016,4,Un-Sourced,Call Center Internal
Treadclimber,CAM40825 1800TREADCLIMBER,,11/14/2016,11/14/2016,1,Un-Sourced,Call Center Internal
Bowflex Home Gyms,CAM40992 icaosbcgl1,,11/14/2016,11/14/2016,1,Online Search,Web
Treadclimber,CAM41072 icaosbctsl10,11/14/2016,11/14/2016,11/14/2016,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM44557 icaosgcdsl8,,11/14/2016,11/14/2016,3,Online Search,Web
Bowflex Max Trainer,CAM45327 1800MAXTRAINER,11/14/2016,11/14/2016,11/14/2016,3,Un-Sourced,Call Center Internal
Bowflex Max Trainer,CAM45327 1800MAXTRAINER,,11/14/2016,11/14/2016,1,Un-Sourced,Call Center Internal
Bowflex Selecttech Dumbbells,CAM45327 1800MAXTRAINER,,11/14/2016,11/14/2016,1,Un-Sourced,Call Center Internal
Treadclimber,CAM45327 1800MAXTRAINER,,11/14/2016,11/14/2016,1,Un-Sourced,Call Center Internal
Bowflex Home Gyms,CAM45438 ICAOFG2GFEED1,,11/14/2016,11/14/2016,1,Online Shopping,Web
Bowflex Max Trainer,CAM45624 ICAOSGCESL2,11/14/2016,11/14/2016,11/14/2016,4,Online Search,Web
Bowflex Max Trainer,CAM45624 ICAOSGCESL2,,11/14/2016,11/14/2016,6,Online Search,Web
Bowflex Max Trainer,CAM45628 ICAOSBCESL2,,11/14/2016,11/14/2016,1,Online Search,Web
Bowflex Max Trainer,CAM45690 SAWICAOSGCE,,11/14/2016,11/14/2016,1,Online Search,Call Center Internal
Bowflex Max Trainer,CAM45694 ICASESF14B,11/14/2016,11/14/2016,11/14/2016,24,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45694 ICASESF14B,,11/14/2016,11/14/2016,6,Electronic - Short Form,Web
Bowflex Home Gyms,CAM45842 ICAOSGCESL9,,11/14/2016,11/14/2016,1,Online Search,Web
Bowflex Max Trainer,CAM45842 ICAOSGCESL9,,11/14/2016,11/14/2016,1,Online Search,Web
Treadclimber,CAM45842 ICAOSGCESL9,,11/14/2016,11/14/2016,1,Online Search,Web
Bowflex Max Trainer,CAM47271 ICAOSGCESL10,11/14/2016,11/14/2016,11/14/2016,2,Online Search,Web
Bowflex Max Trainer,CAM47271 ICAOSGCESL10,,11/14/2016,11/14/2016,3,Online Search,Web
Bowflex Max Trainer,CAM48775 SUNDN180JACFSTIC,,11/14/2016,11/14/2016,1,Short Form,Call Center Internal
Bowflex Max Trainer,CAM48951 ICAODRFEDL1,11/14/2016,11/14/2016,11/14/2016,1,Online Display,Web
Treadclimber,CAM49914 GAMEN120DANYETIC,,11/14/2016,11/14/2016,1,Short Form,Call Center Internal
Treadclimber,CAM49916 TESCN120DANYETIC,11/14/2016,11/14/2016,11/14/2016,1,Short Form,Call Center Internal
Bowflex Max Trainer,CAM49950 NBA*C120HUNNYKST,11/14/2016,11/14/2016,11/14/2016,1,Short Form,Call Center Internal
Bowflex Max Trainer,CAM50067 BNN*C120HUNNYKT,11/14/2016,11/14/2016,11/14/2016,1,Short Form,Call Center Internal
Treadclimber,CAM50067 BNN*C120HUNNYKT,,11/14/2016,11/14/2016,1,Short Form,Call Center Internal
Bowflex Max Trainer,CAM50070 KCPQC120HUNNYKST,12/10/2016,11/14/2016,11/14/2016,1,Short Form,Call Center Internal
Bowflex Home Gyms,CAM29862 icawbowflexca,,11/15/2016,11/14/2016,1,Electronic - UnSourced,Call Center Internal
Bowflex Brand,CAM29862 icawbowflexca,,11/15/2016,11/14/2016,3,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM29862 icawbowflexca,11/15/2016,11/15/2016,11/14/2016,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM29862 icawbowflexca,,11/15/2016,11/14/2016,8,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM29862 icawbowflexca,11/15/2016,11/15/2016,11/14/2016,1,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM29862 icawbowflexca,,11/15/2016,11/14/2016,7,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM29862 icawbowflexca,,11/15/2016,11/14/2016,2,Electronic - UnSourced,Web
Treadclimber,CAM29862 icawbowflexca,,11/15/2016,11/14/2016,5,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM30841 icaosgctsl2,11/15/2016,11/15/2016,11/14/2016,1,Online Search,Web
Treadclimber,CAM30841 icaosgctsl2,11/15/2016,11/15/2016,11/14/2016,1,Online Search,Web
Bowflex Home Gyms,CAM30891 SAWICAOSGCW,,11/15/2016,11/14/2016,1,Online Search,Call Center Internal
Bowflex Max Trainer,CAM30891 SAWICAOSGCW,,11/15/2016,11/14/2016,1,Online Search,Call Center Internal
Treadclimber,CAM30896 SAWICAOSGCT,,11/15/2016,11/14/2016,1,Online Search,Call Center Internal
Bowflex Home Gyms,CAM31266 icaosgcgl1,,11/15/2016,11/14/2016,2,Online Search,Web
Bowflex Max Trainer,CAM31266 icaosgcgl1,12/9/2016,11/15/2016,11/14/2016,1,Online Search,Web
Bowflex Max Trainer,CAM31266 icaosgcgl1,,11/15/2016,11/14/2016,2,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31266 icaosgcgl1,,11/15/2016,11/14/2016,1,Online Search,Web
Treadclimber,CAM31266 icaosgcgl1,,11/15/2016,11/14/2016,1,Online Search,Web
Treadclimber,CAM35680 INTELEMEDIACA,11/15/2016,11/15/2016,11/14/2016,1,Short Form,Call Center Internal
Bowflex Home Gyms,CAM37658 icaosbcgsl5,11/15/2016,11/15/2016,11/14/2016,1,Online Search,Web
Treadclimber,CAM37661 icaosgctsl5,11/15/2016,11/15/2016,11/14/2016,1,Online Search,Web
Bowflex Home Gyms,CAM40992 icaosbcgl1,,11/15/2016,11/14/2016,2,Online Search,Web
Bowflex Max Trainer,CAM40992 icaosbcgl1,,11/15/2016,11/14/2016,2,Online Search,Web
Treadclimber,CAM40992 icaosbcgl1,,11/15/2016,11/14/2016,1,Online Search,Web
Treadclimber,CAM41072 icaosbctsl10,,11/15/2016,11/14/2016,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM44557 icaosgcdsl8,,11/15/2016,11/14/2016,2,Online Search,Web
Bowflex Max Trainer,CAM45624 ICAOSGCESL2,11/15/2016,11/15/2016,11/14/2016,3,Online Search,Web
Bowflex Max Trainer,CAM45624 ICAOSGCESL2,,11/15/2016,11/14/2016,5,Online Search,Web
Treadclimber,CAM45624 ICAOSGCESL2,,11/15/2016,11/14/2016,1,Online Search,Web
Bowflex Home Gyms,CAM45631 ICAOFG2EFEED1,,11/15/2016,11/14/2016,1,Online Shopping,Web
Bowflex Max Trainer,CAM45631 ICAOFG2EFEED1,,11/15/2016,11/14/2016,3,Online Shopping,Web
Bowflex Max Trainer,CAM45690 SAWICAOSGCE,,11/15/2016,11/14/2016,3,Online Search,Call Center Internal
Bowflex Max Trainer,CAM45694 ICASESF14B,11/15/2016,11/15/2016,11/14/2016,10,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45694 ICASESF14B,,11/15/2016,11/14/2016,3,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45699 SAWICAEEMAX,,11/15/2016,11/14/2016,1,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM45699 SAWICAEEMAX,,11/15/2016,11/14/2016,1,Electronic - UnSourced,Call Center Internal
Bowflex Max Trainer,CAM45836 ICAOSGCESL3,,11/15/2016,11/14/2016,1,Online Search,Web
Bowflex Max Trainer,CAM45842 ICAOSGCESL9,,11/15/2016,11/14/2016,2,Online Search,Web
Bowflex Home Gyms,CAM47271 ICAOSGCESL10,11/15/2016,11/15/2016,11/14/2016,1,Online Search,Web
Bowflex Max Trainer,CAM47271 ICAOSGCESL10,11/15/2016,11/15/2016,11/14/2016,1,Online Search,Web
Bowflex Max Trainer,CAM47271 ICAOSGCESL10,,11/15/2016,11/14/2016,3,Online Search,Web
Bowflex Max Trainer,CAM49808 APTNC120HUNNYKST,11/15/2016,11/15/2016,11/14/2016,1,Short Form,Call Center Internal
Treadclimber,CAM49914 GAMEN120DANYETIC,,11/15/2016,11/14/2016,1,Short Form,Call Center Internal
Treadclimber,CAM49916 TESCN120DANYETIC,,11/15/2016,11/14/2016,1,Short Form,Call Center Internal
Treadclimber,CAM49956 CHEKC120DANYEKST,11/15/2016,11/15/2016,11/14/2016,1,Short Form,Call Center Internal
Treadclimber,CAM49975 WNCAC120DANYEKST,11/15/2016,11/15/2016,11/14/2016,1,Short Form,Call Center Internal
Bowflex Home Gyms,CAM28157 SALESFOLLOWUP,,11/16/2016,11/14/2016,3,Un-Sourced,Call Center Internal
Bowflex Home Gyms,CAM29862 icawbowflexca,,11/16/2016,11/14/2016,9,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM29862 icawbowflexca,11/16/2016,11/16/2016,11/14/2016,1,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM29862 icawbowflexca,,11/16/2016,11/14/2016,6,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM29862 icawbowflexca,,11/16/2016,11/14/2016,5,Electronic - UnSourced,Web
Treadclimber,CAM29862 icawbowflexca,11/16/2016,11/16/2016,11/14/2016,1,Electronic - UnSourced,Web
Treadclimber,CAM29862 icawbowflexca,,11/16/2016,11/14/2016,2,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM30796 SAWDOSG2G,,11/16/2016,11/14/2016,1,Online Search,Call Center Internal
Bowflex Home Gyms,CAM30841 icaosgctsl2,,11/16/2016,11/14/2016,1,Online Search,Web
Bowflex Max Trainer,CAM30841 icaosgctsl2,11/16/2016,11/16/2016,11/14/2016,2,Online Search,Web
Bowflex Max Trainer,CAM30841 icaosgctsl2,,11/16/2016,11/14/2016,1,Online Search,Web
Treadclimber,CAM30841 icaosgctsl2,,11/16/2016,11/14/2016,5,Online Search,Web
Treadclimber,CAM30971 icastsf09buytc,11/16/2016,11/16/2016,11/14/2016,2,Electronic - Short Form,Web
Treadclimber,CAM30971 icastsf09buytc,,11/16/2016,11/14/2016,2,Electronic - Short Form,Web
Bowflex Brand,CAM31266 icaosgcgl1,,11/16/2016,11/14/2016,1,Online Search,Web
Bowflex Home Gyms,CAM31266 icaosgcgl1,,11/16/2016,11/14/2016,4,Online Search,Web
Bowflex Max Trainer,CAM31266 icaosgcgl1,,11/16/2016,11/14/2016,2,Online Search,Web
Bowflex Revolution,CAM31266 icaosgcgl1,,11/16/2016,11/14/2016,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31266 icaosgcgl1,,11/16/2016,11/14/2016,2,Online Search,Web
Bowflex Max Trainer,CAM37204 icastsf12b,,11/16/2016,11/14/2016,1,Electronic - Short Form,Web
Bowflex Home Gyms,CAM37662 icaosgcwsl23,,11/16/2016,11/14/2016,1,Online Search,Web
Bowflex Max Trainer,CAM44236 SAWMAX,11/16/2016,11/16/2016,11/14/2016,1,Electronic - UnSourced,Call Center Internal
Bowflex Home Gyms,CAM45438 ICAOFG2GFEED1,11/16/2016,11/16/2016,11/14/2016,1,Online Shopping,Web
Bowflex Max Trainer,CAM45624 ICAOSGCESL2,11/16/2016,11/16/2016,11/14/2016,1,Online Search,Web
Bowflex Max Trainer,CAM45624 ICAOSGCESL2,,11/16/2016,11/14/2016,4,Online Search,Web
Bowflex Max Trainer,CAM45628 ICAOSBCESL2,,11/16/2016,11/14/2016,1,Online Search,Web
Bowflex Max Trainer,CAM45631 ICAOFG2EFEED1,,11/16/2016,11/14/2016,5,Online Shopping,Web
Bowflex Max Trainer,CAM45692 SAWICAOFG2E,,11/16/2016,11/14/2016,1,Online Search,Call Center Internal
Bowflex Max Trainer,CAM45694 ICASESF14B,11/16/2016,11/16/2016,11/14/2016,17,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45694 ICASESF14B,,11/16/2016,11/14/2016,2,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45839 ICAOSGCESL6,11/16/2016,11/16/2016,11/14/2016,1,Online Search,Web
Bowflex Max Trainer,CAM45842 ICAOSGCESL9,,11/16/2016,11/14/2016,1,Online Search,Web
Bowflex Max Trainer,CAM45846 ICAOSBCESL6,11/16/2016,11/16/2016,11/14/2016,1,Online Search,Web
Treadclimber,CAM47271 ICAOSGCESL10,,11/16/2016,11/14/2016,1,Online Search,Web
Bowflex Max Trainer,CAM48225 ICAOXFBESCODE001,,11/16/2016,11/14/2016,1,Online Social,Web
Treadclimber,CAM48479 ICAOSGCTSL13,,11/16/2016,11/14/2016,2,Online Search,Web
Bowflex Home Gyms,CAM49378 ICAEDIKG2016Q1A,,11/16/2016,11/14/2016,1,Digital - Info Kit,Web
Bowflex Max Trainer,CAM49808 APTNC120HUNNYKST,11/16/2016,11/16/2016,11/14/2016,1,Short Form,Call Center Internal
Bowflex Max Trainer,CAM49809 ATNSC120HUNNYKST,11/16/2016,11/16/2016,11/14/2016,1,Short Form,Call Center Internal
Treadclimber,CAM49966 CBCNC120DANYEKST,11/16/2016,11/16/2016,11/14/2016,1,Short Form,Call Center Internal
Bowflex Brand,CAM29862 icawbowflexca,,11/17/2016,11/14/2016,2,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM29862 icawbowflexca,11/17/2016,11/17/2016,11/14/2016,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM29862 icawbowflexca,,11/17/2016,11/14/2016,6,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM29862 icawbowflexca,,11/17/2016,11/14/2016,4,Electronic - UnSourced,Web
Bowflex Revolution,CAM29862 icawbowflexca,,11/17/2016,11/14/2016,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM29862 icawbowflexca,,11/17/2016,11/14/2016,2,Electronic - UnSourced,Web
Treadclimber,CAM29862 icawbowflexca,,11/17/2016,11/14/2016,2,Electronic - UnSourced,Web
