Product Interest,Ad ID,Info Kit Date,Inquiry Date,Inquiry Week Monday,Leads,Market Channel,Origin
Bowflex Body,CAM46362 DEGZBDY,,5/11/2015,5/11/2015,3,Electronic - UnSourced,Web
Bowflex Body,CAM46362 DEGZBDY,,5/12/2015,5/11/2015,2,Electronic - UnSourced,Web
Bowflex Body,CAM46362 DEGZBDY,,5/14/2015,5/11/2015,6,Electronic - UnSourced,Web
Bowflex Body,CAM46362 DEGZBDY,,5/15/2015,5/11/2015,3,Electronic - UnSourced,Web
Bowflex Body,CAM46362 DEGZBDY,,5/17/2015,5/11/2015,5,Electronic - UnSourced,Web
Bowflex Body,CAM46370 DEGZ1SITEBD,,5/12/2015,5/11/2015,1,Electronic - UnSourced,Web
Bowflex Body,CAM46370 DEGZ1SITEBD,,5/14/2015,5/11/2015,1,Electronic - UnSourced,Web
Bowflex Body,CAM6110 SAWGOOGTC,,5/11/2015,5/11/2015,2,Online,Call Center Internal
Bowflex Body,CAM47254 DODCTOTDL1,,5/13/2015,5/11/2015,1,Online Display,Web
Bowflex Body,CAM47400 DODGUMZDL1,,5/13/2015,5/11/2015,2,Online Display,Web
Bowflex Body,CAM47400 DODGUMZDL1,,5/15/2015,5/11/2015,1,Online Display,Web
Bowflex Body,CAM47400 DODGUMZDL1,,5/16/2015,5/11/2015,1,Online Display,Web
Bowflex Body,CAM31082 dosg2tgl1tc,,5/16/2015,5/11/2015,1,Online Search,Web
Bowflex Body,CAM32380 dosmsncsl1,,5/14/2015,5/11/2015,1,Online Search,Web
Bowflex Body,CAM44429 dosbiesl1,,5/14/2015,5/11/2015,1,Online Search,Web
Bowflex Body,CAM44429 dosbiesl1,,5/15/2015,5/11/2015,1,Online Search,Web
Bowflex Body,CAM44497 dosg2esl1,,5/17/2015,5/11/2015,1,Online Search,Web
Bowflex Body,CAM46305 DOSG2ZSL1,,5/12/2015,5/11/2015,1,Online Search,Web
Bowflex Body,CAM46305 DOSG2ZSL1,,5/14/2015,5/11/2015,1,Online Search,Web
Bowflex Body,CAM46305 DOSG2ZSL1,,5/15/2015,5/11/2015,1,Online Search,Web
Bowflex Body,CAM46305 DOSG2ZSL1,,5/16/2015,5/11/2015,2,Online Search,Web
Bowflex Body,CAM46306 DOSBIZSL1,,5/11/2015,5/11/2015,1,Online Search,Web
Bowflex Body,CAM46371 DOSG2ZGL1BD,,5/11/2015,5/11/2015,2,Online Search,Web
Bowflex Body,CAM46371 DOSG2ZGL1BD,,5/12/2015,5/11/2015,1,Online Search,Web
Bowflex Body,CAM46371 DOSG2ZGL1BD,,5/15/2015,5/11/2015,1,Online Search,Web
Bowflex Body,CAM46371 DOSG2ZGL1BD,,5/16/2015,5/11/2015,1,Online Search,Web
Bowflex Body,CAM46371 DOSG2ZGL1BD,,5/17/2015,5/11/2015,1,Online Search,Web
Bowflex Body,CAM46372 DOSBIZGL1BD,,5/11/2015,5/11/2015,2,Online Search,Web
Bowflex Body,CAM46372 DOSBIZGL1BD,,5/14/2015,5/11/2015,1,Online Search,Web
Bowflex Body,CAM46378 DOSBIZSL2,,5/11/2015,5/11/2015,1,Online Search,Web
Bowflex Body,CAM46382 DOSBIZSL6,,5/15/2015,5/11/2015,1,Online Search,Web
Bowflex Body,CAM47150 DOSG2ESL9,,5/17/2015,5/11/2015,1,Online Search,Web
Bowflex Body,CAM32129 dofsztfeed1,,5/15/2015,5/11/2015,1,Online Shopping,Web
Bowflex Body,CAM47607 DOXFBZQ215DD4A,,5/14/2015,5/11/2015,3,Online Social,Web
Bowflex Body,CAM47608 DOXFBZQ215DD4B,,5/14/2015,5/11/2015,2,Online Social,Web
Bowflex Body,CAM47625 DOXFBCQ215DD1A,,5/12/2015,5/11/2015,1,Online Social,Web
Bowflex Body,CAM47377 P05151STWMNAPRIL,,5/11/2015,5/11/2015,1,Print,Call Center Internal
Bowflex Body,CAM47377 P05151STWMNAPRIL,,5/16/2015,5/11/2015,1,Print,Call Center Internal
Bowflex Body,CAM47377 P05151STWMNAPRIL,,5/17/2015,5/11/2015,1,Print,Call Center Internal
Bowflex Body,CAM47379 P0515NWSAMERAPRIL,5/11/2015,5/11/2015,5/11/2015,1,Print,Call Center Internal
Bowflex Body,CAM47379 P0515NWSAMERAPRIL,,5/11/2015,5/11/2015,2,Print,Call Center Internal
Bowflex Body,CAM47379 P0515NWSAMERAPRIL,,5/12/2015,5/11/2015,1,Print,Call Center Internal
Bowflex Body,CAM47379 P0515NWSAMERAPRIL,5/13/2015,5/13/2015,5/11/2015,1,Print,Call Center Internal
Bowflex Body,CAM47379 P0515NWSAMERAPRIL,5/14/2015,5/14/2015,5/11/2015,1,Print,Call Center Internal
Bowflex Body,CAM47379 P0515NWSAMERAPRIL,,5/14/2015,5/11/2015,1,Print,Call Center Internal
Bowflex Body,CAM47379 P0515NWSAMERAPRIL,,5/17/2015,5/11/2015,1,Print,Call Center Internal
Bowflex Body,CAM47380 P0515NWSAMERCHOCO,,5/11/2015,5/11/2015,1,Print,Call Center Internal
Bowflex Body,CAM47380 P0515NWSAMERCHOCO,5/14/2015,5/14/2015,5/11/2015,1,Print,Call Center Internal
Bowflex Body,CAM47382 P0515PEOPLEAPRIL,,5/12/2015,5/11/2015,1,Print,Call Center Internal
Bowflex Body,CAM45327 1800MAXTRAINER,,5/12/2015,5/11/2015,1,Un-Sourced,Call Center Internal
Bowflex Body,CAM45327 1800MAXTRAINER,,5/17/2015,5/11/2015,1,Un-Sourced,Call Center Internal
