Product Interest,Market Channel,Ad ID,Origin,Order Week Monday,Order Date,# of Kits,Value (Product + Shipping)
Bowflex Home Gyms,Un-Sourced,CAM45350 METVN120GRT2HTIC,Call Center Internal,10/27/2014,11/1/2014,2,2998.00
Bowflex Home Gyms,Un-Sourced,CAM45650 CSI*N120WALKATIC,Call Center Internal,10/27/2014,11/1/2014,1,1599.00
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,10/27/2014,11/2/2014,1,19.98
Bowflex Home Gyms,Electronic - UnSourced,CAM32136 deggbhg,Web,10/27/2014,11/2/2014,1,2799.00
Bowflex Home Gyms,Online Search,CAM31080 dosg2ggl1bf,Web,10/27/2014,11/2/2014,1,1399.00
Bowflex Home Gyms,Online Search,CAM37743 dosbigsl6,Web,10/27/2014,11/2/2014,1,1768.99
Bowflex Home Gyms,Electronic - Short Form,CAM5676 SAWWEBBF,Call Center Internal,11/3/2014,11/3/2014,1,1049.00
Bowflex Home Gyms,Electronic - UnSourced,CAM25756 DEGSAWBFG,Call Center Internal,11/3/2014,11/3/2014,2,1748.00
Bowflex Home Gyms,Electronic - UnSourced,CAM16616 DEGBFBHG,Web,11/3/2014,11/3/2014,1,19.98
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,11/3/2014,11/3/2014,1,1399.00
Bowflex Home Gyms,Online Search,CAM30796 SAWDOSG2G,Call Center Internal,11/3/2014,11/3/2014,1,2799.00
Bowflex Home Gyms,Online Search,CAM31080 dosg2ggl1bf,Web,11/3/2014,11/3/2014,1,1768.99
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,11/3/2014,11/3/2014,1,1279.20
Bowflex Home Gyms,Un-Sourced,CAM40821 1800BOWFLEX,Call Center Internal,11/3/2014,11/3/2014,1,1399.00
Bowflex Home Gyms,Electronic - UnSourced,CAM25756 DEGSAWBFG,Call Center Internal,11/3/2014,11/4/2014,1,1599.00
Bowflex Home Gyms,Online Search,CAM31080 dosg2ggl1bf,Web,11/3/2014,11/4/2014,2,3167.99
Bowflex Home Gyms,Online Shopping,CAM32062 dofg2gfeed1,Web,11/3/2014,11/4/2014,1,24.98
Bowflex Home Gyms,Un-Sourced,- None -,Call Center Internal,11/3/2014,11/4/2014,1,1759.20
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,11/3/2014,11/4/2014,1,1499.00
Bowflex Home Gyms,Un-Sourced,CAM44230 SAWDOSG2E,Call Center Internal,11/3/2014,11/4/2014,2,3595.86
Bowflex Home Gyms,Un-Sourced,CAM45599 IFC*N120BFMAXTIC,Call Center Internal,11/3/2014,11/4/2014,1,1279.20
