47389447,Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,8/28/2017,9/1/2017,100469 BFX Max Trainer M7,1,1999.00
47389447,Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,8/28/2017,9/1/2017,100469-PS3 M7 Protection Plan - 3 Years (90 Days),0,159.00
47389447,Bowflex Brand,Treadclimber,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,8/28/2017,9/1/2017,10293 TRC Machine Mat,0,.00
47389551,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45730 DOSG2ESL7,TouchPoint Integrated Communications,Web,8/28/2017,9/1/2017,100359 BFX MAX TRAINER M5,1,1449.00
47389653,Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,8/28/2017,9/1/2017,100359 BFX MAX TRAINER M5,1,1449.00
47389664,Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM45042 SAWDOFBIE,TouchPoint Integrated Communications,Call Center Internal,8/28/2017,9/1/2017,100469 BFX Max Trainer M7,1,2199.00
47389664,Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM45042 SAWDOFBIE,TouchPoint Integrated Communications,Call Center Internal,8/28/2017,9/1/2017,IHA-100469 BOWFLEX MAX TRAINER M7 ASSEMBLY,0,169.00
47389664,Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM45042 SAWDOFBIE,TouchPoint Integrated Communications,Call Center Internal,8/28/2017,9/1/2017,100469-PS3 M7 Protection Plan - 3 Years (90 Days),0,159.00
47389664,Bowflex Max Trainer,Treadclimber,Online Shopping,CAM45042 SAWDOFBIE,TouchPoint Integrated Communications,Call Center Internal,8/28/2017,9/1/2017,10293 TRC Machine Mat,0,.00
47389770,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45729 DOSG2ESL6,TouchPoint Integrated Communications,Web,8/28/2017,9/1/2017,100358 BFX MAX TRAINER M3,1,999.00
47389989,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,8/28/2017,9/1/2017,100359 BFX MAX TRAINER M5,1,1449.00
47390190,Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,8/28/2017,9/1/2017,100469 BFX Max Trainer M7,1,1999.00
47390190,Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,8/28/2017,9/1/2017,100469-PS5 M7 Protection Plan - 5 Years (90 Days),0,219.00
47390190,Bowflex Brand,Treadclimber,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,8/28/2017,9/1/2017,10293 TRC Machine Mat,0,.00
47390191,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM47152 DOSBIESL8,TouchPoint Integrated Communications,Web,8/28/2017,9/1/2017,100359 BFX MAX TRAINER M5,1,1449.00
47390504,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM47150 DOSG2ESL9,TouchPoint Integrated Communications,Web,8/28/2017,9/1/2017,100469 BFX Max Trainer M7,1,1999.00
47390504,Bowflex Max Trainer,Bowflex Selecttech Dumbbells,Online Search,CAM47150 DOSG2ESL9,TouchPoint Integrated Communications,Web,8/28/2017,9/1/2017,100405 BFX SELECTTECH 560 DUMBBELL KIT,1,355.40
47390504,Bowflex Max Trainer,Bowflex Selecttech Dumbbells,Online Search,CAM47150 DOSG2ESL9,TouchPoint Integrated Communications,Web,8/28/2017,9/1/2017,100340 BFX 4.1 Bench,0,139.30
47390504,Bowflex Max Trainer,Bowflex Selecttech Dumbbells,Online Search,CAM47150 DOSG2ESL9,TouchPoint Integrated Communications,Web,8/28/2017,9/1/2017,100406 BFX SELECTTECH 560 STAND,0,104.30
47390504,Bowflex Max Trainer,Treadclimber,Online Search,CAM47150 DOSG2ESL9,TouchPoint Integrated Communications,Web,8/28/2017,9/1/2017,10293 TRC Machine Mat,0,.00
47391036,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,8/28/2017,9/1/2017,100469 BFX Max Trainer M7,1,1999.00
47391036,Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,8/28/2017,9/1/2017,10293 TRC Machine Mat,0,.00
47391136,Bowflex Max Trainer,Bowflex HVT,Online Display,CAM45900 SAWDODADCE,TouchPoint Integrated Communications,Call Center Internal,8/28/2017,9/1/2017,100551-PS5 HVT Protection Plan - 5 years (90 days),0,179.00
47391341,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,8/28/2017,9/1/2017,100359 BFX MAX TRAINER M5,1,1449.00
47391553,Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,Web,8/28/2017,9/1/2017,100469 BFX Max Trainer M7,1,1999.00
47391553,Bowflex Max Trainer,Treadclimber,Online Shopping,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,Web,8/28/2017,9/1/2017,10293 TRC Machine Mat,0,.00
47391749,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45730 DOSG2ESL7,TouchPoint Integrated Communications,Web,8/28/2017,9/1/2017,100359 BFX MAX TRAINER M5,1,1449.00
47392057,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,TouchPoint Integrated Communications,Web,8/28/2017,9/1/2017,100359 BFX MAX TRAINER M5,1,1449.00
47392057,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,TouchPoint Integrated Communications,Web,8/28/2017,9/1/2017,100359-PS5 M5 Protection Plan - 5 Years (90 Days),0,179.00
47392157,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45732 DOSBIESL7,TouchPoint Integrated Communications,Web,8/28/2017,9/1/2017,100359 BFX MAX TRAINER M5,1,1449.00
47392158,Bowflex Max Trainer,Bowflex Max Trainer,Online Display,CAM50714 DODG2EDL3,TouchPoint Integrated Communications,Web,8/28/2017,8/31/2017,100359 BFX MAX TRAINER M5,1,1749.00
47392158,Bowflex Max Trainer,Treadclimber,Online Display,CAM50714 DODG2EDL3,TouchPoint Integrated Communications,Web,8/28/2017,8/31/2017,10293 TRC Machine Mat,0,108.99
47392365,Bowflex Brand,Bowflex Revolution,Online Search,CAM49688 SAWDOSBI,TouchPoint Integrated Communications,Call Center Internal,8/28/2017,9/1/2017,160000 BFX Revolution,1,2599.00
47392365,Bowflex Brand,Bowflex Revolution,Online Search,CAM49688 SAWDOSBI,TouchPoint Integrated Communications,Call Center Internal,8/28/2017,9/1/2017,IHA-160000 Revolution Assembly,0,299.00
47392365,Bowflex Brand,Bowflex Revolution,Online Search,CAM49688 SAWDOSBI,TouchPoint Integrated Communications,Call Center Internal,8/28/2017,9/1/2017,000-4275 BFX Revo 80# Resistance Upgrade,0,99.00
47392365,Bowflex Brand,Bowflex Home Gyms,Online Search,CAM49688 SAWDOSBI,TouchPoint Integrated Communications,Call Center Internal,8/28/2017,9/1/2017,001-3661 Tricep Rope,0,34.99
47392366,Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM44948 dofbiefeed1,TouchPoint Integrated Communications,Web,8/28/2017,9/1/2017,100358 BFX MAX TRAINER M3,1,999.00
47392467,Bowflex Brand,Bowflex Home Gyms,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,8/28/2017,9/1/2017,100334 BFX XTREME 2SE HOME GYM,1,1199.00
47392467,Bowflex Brand,Bowflex Home Gyms,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,8/28/2017,9/1/2017,95146 BFX 310# Rod Upgrade,0,99.00
47392568,Bowflex Brand,Bowflex HVT,Un-Sourced,CAM49456 BCARECREDIT,Internal,Call Center Internal,8/28/2017,9/1/2017,100551 Bowflex HVT,1,1699.00
47392568,Bowflex Brand,Bowflex Selecttech Dumbbells,Un-Sourced,CAM49456 BCARECREDIT,Internal,Call Center Internal,8/28/2017,9/1/2017,100131 BFX 552 Dumbbell Kit,1,299.00
47392568,Bowflex Brand,Bowflex Selecttech Dumbbells,Un-Sourced,CAM49456 BCARECREDIT,Internal,Call Center Internal,8/28/2017,9/1/2017,100300 BFX SelectTech Stand,0,139.00
47392576,Bowflex Brand,Bowflex HVT,Electronic - UnSourced,CAM49450 BOWWEB800,Internal,Call Center Internal,8/28/2017,9/1/2017,100551 Bowflex HVT,1,1699.00
47392576,Bowflex Brand,Bowflex HVT,Electronic - UnSourced,CAM49450 BOWWEB800,Internal,Call Center Internal,8/28/2017,9/1/2017,IHA-100551 Bowflex HVT Assembly,0,249.00
47392578,Bowflex Home Gyms,Bowflex Max Trainer,Un-Sourced,CAM40821 1800BOWFLEX,Internal,Call Center Internal,8/28/2017,9/1/2017,100469 BFX Max Trainer M7,1,1999.00
47392578,Bowflex Home Gyms,Treadclimber,Un-Sourced,CAM40821 1800BOWFLEX,Internal,Call Center Internal,8/28/2017,9/1/2017,10293 TRC Machine Mat,0,.00
47392578,Bowflex Home Gyms,Bowflex Max Trainer,Un-Sourced,CAM40821 1800BOWFLEX,Internal,Call Center Internal,8/28/2017,9/1/2017,100469-PS5 M7 Protection Plan - 5 Years (90 Days),0,219.00
47392797,Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,Web,8/28/2017,9/1/2017,100358 BFX MAX TRAINER M3,1,999.00
47392900,Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,8/28/2017,9/1/2017,710000 BFX 1090 Dumbbell Kit,1,549.00
47392900,Bowflex Brand,Bowflex Home Gyms,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,8/28/2017,9/1/2017,001-3381 Preacher Curl Attach  Xtr X2,0,139.99
47392901,Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,8/28/2017,9/1/2017,100300 BFX SelectTech Stand,0,158.99
47393002,Bowflex Catalog,Bowflex HVT,Electronic - UnSourced,CAM127 1800BOWFLEX_BFC,Internal,Call Center Internal,8/28/2017,9/1/2017,100551 Bowflex HVT,1,1699.00
47393002,Bowflex Catalog,Treadclimber,Electronic - UnSourced,CAM127 1800BOWFLEX_BFC,Internal,Call Center Internal,8/28/2017,9/1/2017,10293 TRC Machine Mat,0,.00
47393004,Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Search,CAM37432 dosg2dsl18,TouchPoint Integrated Communications,Web,8/28/2017,9/1/2017,100405 BFX SELECTTECH 560 DUMBBELL KIT,1,355.40
47393004,Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Search,CAM37432 dosg2dsl18,TouchPoint Integrated Communications,Web,8/28/2017,9/1/2017,100406 BFX SELECTTECH 560 STAND,0,104.30
47393004,Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Search,CAM37432 dosg2dsl18,TouchPoint Integrated Communications,Web,8/28/2017,9/1/2017,100340 BFX 4.1 Bench,0,139.30
47393105,Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM51917 SPKEN60*LDS17TIC,TouchPoint Integrated Communications,Call Center Internal,8/28/2017,9/1/2017,100469 BFX Max Trainer M7,1,1799.00
47393105,Bowflex Max Trainer,Treadclimber,Short Form,CAM51917 SPKEN60*LDS17TIC,TouchPoint Integrated Communications,Call Center Internal,8/28/2017,9/1/2017,10293 TRC Machine Mat,0,.00
47393317,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,TouchPoint Integrated Communications,Web,8/28/2017,9/1/2017,100469 BFX Max Trainer M7,1,1999.00
47393317,Bowflex Max Trainer,Treadclimber,Online Search,CAM44497 dosg2esl1,TouchPoint Integrated Communications,Web,8/28/2017,9/1/2017,10293 TRC Machine Mat,0,.00
47393418,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM49450 BOWWEB800,Internal,Call Center Internal,8/28/2017,9/1/2017,100469-PS5 M7 Protection Plan - 5 Years (90 Days),0,219.00
47393540,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,8/28/2017,9/1/2017,100469 BFX Max Trainer M7,1,1999.00
47393540,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,8/28/2017,9/1/2017,100469-PS5 M7 Protection Plan - 5 Years (90 Days),0,219.00
47393540,Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,8/28/2017,9/1/2017,10293 TRC Machine Mat,0,.00
47393540,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,8/28/2017,9/1/2017,IHA-100469 BOWFLEX MAX TRAINER M7 ASSEMBLY,0,169.00
47393541,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM48984 DOSG2ESL11,TouchPoint Integrated Communications,Web,8/28/2017,9/1/2017,100359 BFX MAX TRAINER M5,1,1449.00
47393541,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM48984 DOSG2ESL11,TouchPoint Integrated Communications,Web,8/28/2017,9/1/2017,IHA-100359 MAX TRAINER M5 Assembly,0,169.00
