Product Interest,Ad ID,Info Kit Date,Inquiry Date,Inquiry Week Monday,Leads,Market Channel,Origin
Bowflex Home Gyms,CAM41258 icaosgcwsl30,8/17/2015,8/15/2015,8/10/2015,1,Online Search,Web
Bowflex Home Gyms,CAM41258 icaosgcwsl30,8/16/2015,8/16/2015,8/10/2015,3,Online Search,Web
Bowflex Home Gyms,CAM47281 ICAOSGCWSL36,,8/12/2015,8/10/2015,1,Online Search,Web
Bowflex Revolution,CAM47281 ICAOSGCWSL36,,8/12/2015,8/10/2015,1,Online Search,Web
Bowflex Home Gyms,CAM45438 ICAOFG2GFEED1,8/11/2015,8/11/2015,8/10/2015,1,Online Shopping,Web
Bowflex Home Gyms,CAM28157 SALESFOLLOWUP,,8/11/2015,8/10/2015,1,Un-Sourced,Call Center Internal
Bowflex Home Gyms,CAM28157 SALESFOLLOWUP,,8/13/2015,8/10/2015,1,Un-Sourced,Call Center Internal
Bowflex Home Gyms,CAM28157 SALESFOLLOWUP,,8/16/2015,8/10/2015,4,Un-Sourced,Call Center Internal
Bowflex Home Gyms,CAM28364 icaw1sitecab,8/17/2015,8/17/2015,8/17/2015,2,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM28364 icaw1sitecab,8/18/2015,8/18/2015,8/17/2015,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40739 ICAWHOME,8/17/2015,8/17/2015,8/17/2015,3,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40739 ICAWHOME,,8/17/2015,8/17/2015,1,Electronic - UnSourced,Web
Bowflex Revolution,CAM40739 ICAWHOME,,8/17/2015,8/17/2015,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40739 ICAWHOME,8/18/2015,8/18/2015,8/17/2015,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM31268 icaosgcwgl1cab,8/17/2015,8/17/2015,8/17/2015,1,Online Search,Web
Bowflex Home Gyms,CAM31268 icaosgcwgl1cab,,8/17/2015,8/17/2015,3,Online Search,Web
Bowflex Home Gyms,CAM31268 icaosgcwgl1cab,,8/18/2015,8/17/2015,1,Online Search,Web
Bowflex Revolution,CAM31268 icaosgcwgl1cab,,8/18/2015,8/17/2015,1,Online Search,Web
Bowflex Home Gyms,CAM37662 icaosgcwsl23,8/17/2015,8/17/2015,8/17/2015,1,Online Search,Web
Bowflex Home Gyms,CAM41258 icaosgcwsl30,8/17/2015,8/17/2015,8/17/2015,3,Online Search,Web
Bowflex Home Gyms,CAM41258 icaosgcwsl30,,8/17/2015,8/17/2015,1,Online Search,Web
Bowflex Home Gyms,CAM45438 ICAOFG2GFEED1,,8/17/2015,8/17/2015,1,Online Shopping,Web
Bowflex Home Gyms,CAM28157 SALESFOLLOWUP,,8/18/2015,8/17/2015,1,Un-Sourced,Call Center Internal
